security,year,Cash And Cash Equivalents At Carrying Value,Income Tax Expense Benefit,Stockholders Equity,Weighted Average Number Of Shares Outstanding Basic,Assets,Unrecognized Tax Benefits,Earnings Per Share Basic,Net Income Loss,Deferred Income Tax Expense Benefit,Accumulated Other Comprehensive Income Loss Net Of Tax,Net Cash Provided By Used In Investing Activities,Net Cash Provided By Used In Financing Activities,Current Federal Tax Expense Benefit,Net Cash Provided By Used In Operating Activities,Comprehensive Income Net Of Tax,Retained Earnings Accumulated Deficit,Cash And Cash Equivalents Period Increase Decrease,Share Based Compensation,Current State And Local Tax Expense Benefit,Goodwill,Property Plant And Equipment Net,Deferred Federal Income Tax Expense Benefit,Common Stock Shares Authorized,Operating Income Loss,Deferred State And Local Income Tax Expense Benefit,Accumulated Depreciation Depletion And Amortization Property Plant And Equipment,Current Income Tax Expense Benefit,Common Stock Value,Common Stock Par Or Stated Value Per Share,Common Stock Shares Issued,Interest Expense,Payments For Repurchase Of Common Stock,Property Plant And Equipment Gross,Entity Well Known Seasoned Issuer,Amendment Flag,Entity Voluntary Filers,Entity Current Reporting Status,cap,Document Fiscal Period Focus_FY,Document Fiscal Period Focus_Q4,Document Type_10-K,Document Type_10-K/A,Entity Filer Category_Accelerated Filer,Entity Filer Category_Large Accelerated Filer,Entity Filer Category_Non-accelerated Filer,Entity Filer Category_Smaller Reporting Accelerated Filer,Entity Filer Category_Smaller Reporting Company,sector_Advertising,sector_Aerospace & Defense,sector_Agricultural Products,sector_Air Freight & Logistics,sector_Airlines,sector_Alternative Carriers,sector_Apparel Retail,"sector_Apparel, Accessories & Luxury Goods",sector_Application Software,sector_Asset Management & Custody Banks,sector_Auto Parts & Equipment,sector_Automobile Manufacturers,sector_Automotive Retail,sector_Biotechnology,sector_Brewers,sector_Broadcasting,sector_Building Products,sector_Cable & Satellite,sector_Casinos & Gaming,sector_Communications Equipment,sector_Computer & Electronics Retail,sector_Construction & Engineering,sector_Construction Machinery & Heavy Trucks,sector_Consumer Discretionary,sector_Consumer Finance,sector_Consumer Staples,sector_Copper,sector_Customer Discretionary,sector_Data Processing & Outsourced Services,sector_Department Stores,sector_Distillers & Vintners,sector_Distributors,sector_Diversified Banks,sector_Diversified Chemicals,sector_Diversified Support Services,sector_Drug Retail,sector_Electric Utilities,sector_Electrical Components & Equipment,sector_Electronic Equipment & Instruments,sector_Electronic Manufacturing Services,sector_Energy,sector_Environmental & Facilities Services,sector_Fertilizers & Agricultural Chemicals,sector_Financial Exchanges & Data,sector_Financials,sector_Food Distributors,sector_Gas Utilities,sector_General Merchandise Stores,sector_Health Care,sector_Health Care Distributors,sector_Health Care Equipment,sector_Health Care Facilities,sector_Health Care REITs,sector_Health Care Services,sector_Health Care Supplies,sector_Health Care Technology,sector_Home Furnishings,sector_Home Improvement Retail,sector_Homebuilding,"sector_Hotels, Resorts & Cruise Lines",sector_Household Appliances,sector_Household Products,sector_Housewares & Specialties,sector_Human Resource & Employment Services,sector_Hypermarkets & Super Centers,sector_IT Consulting & Other Services,sector_Independent Power Producers & Energy Traders,sector_Industrial Conglomerates,sector_Industrial Gases,sector_Industrial Machinery,sector_Industrial REITs,sector_Industrials,sector_Information Technology,sector_Insurance Brokers,sector_Integrated Oil & Gas,sector_Integrated Telecommunication Services,sector_Interactive Home Entertainment,sector_Interactive Media & Services,sector_Internet & Direct Marketing Retail,sector_Internet Services & Infrastructure,sector_Investment Banking & Brokerage,sector_Life & Health Insurance,sector_Life Sciences Tools & Services,sector_Managed Health Care,sector_Materials,sector_Motorcycle Manufacturers,sector_Movies & Entertainment,sector_Multi-Utilities,sector_Multi-line Insurance,sector_Office REITs,sector_Oil & Gas Equipment & Services,sector_Oil & Gas Exploration & Production,sector_Oil & Gas Refining & Marketing,sector_Oil & Gas Storage & Transportation,sector_Packaged Foods & Meats,sector_Paper Packaging,sector_Personal Products,sector_Pharmaceuticals,sector_Property & Casualty Insurance,sector_Railroads,sector_Real Estate,sector_Regional Banks,sector_Research & Consulting Services,sector_Residential REITs,sector_Restaurants,sector_Retail REITs,sector_Semiconductor Equipment,sector_Semiconductors,sector_Soft Drinks,sector_Specialized Consumer Services,sector_Specialized REITs,sector_Specialty Chemicals,sector_Specialty Stores,sector_Systems Software,sector_Technology Distributors,"sector_Technology Hardware, Storage & Peripherals",sector_Telecommunication Services,sector_Tobacco,sector_Trading Companies & Distributors,sector_Trucking,sector_Utilities,sector_Water Utilities,sector_Wireless Telecommunication Services
Briggs & Stratton Corporation,2018.0,44923000.0,22421000.0,570424000.0,42068000.0,1443966000.0,5899000.0,-0.28,-11320000.0,35350000.0,-252272000.0,-108959000.0,419000.0,-12072000.0,92723000.0,36434000.0,1071480000.0,-16784000.0,6675000.0,-4413000.0,163200000.0,422080000.0,31235000.0,120000000.0,33194000.0,4462000.0,753085000.0,-12929000.0,579000.0,0.01,57854000.0,25320000.0,10312000.0,1175165000.0,1,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brink's Company (The),2015.0,181900000.0,66500000.0,317900000.0,49300000.0,1946700000.0,6900000.0,-0.24,-11900000.0,7100000.0,-891900000.0,-103700000.0,-52500000.0,-1000000.0,195900000.0,-111500000.0,561300000.0,5700000.0,14100000.0,-200000.0,185300000.0,549000000.0,7700000.0,100000000.0,96400000.0,0.0,1006500000.0,59400000.0,48900000.0,1.0,48900000.0,18900000.0,0.0,1555500000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brink's Company (The),2016.0,183500000.0,78500000.0,337100000.0,50000000.0,1994800000.0,6400000.0,0.69,34500000.0,-2900000.0,-907000000.0,-108900000.0,-25000000.0,-3300000.0,190300000.0,19400000.0,576000000.0,1600000.0,9500000.0,500000.0,186200000.0,531000000.0,600000.0,100000000.0,184500000.0,-100000.0,1027500000.0,81400000.0,50000000.0,1.0,50000000.0,20400000.0,0.0,1558500000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brink's Company (The),2017.0,614300000.0,157700000.0,317400000.0,50700000.0,3059600000.0,10400000.0,0.33,16700000.0,94200000.0,-926600000.0,-394900000.0,587300000.0,-33700000.0,296400000.0,-2900000.0,564900000.0,430800000.0,17700000.0,400000.0,453700000.0,640900000.0,106200000.0,100000000.0,273900000.0,-4900000.0,1166000000.0,63500000.0,50500000.0,1.0,50500000.0,32200000.0,0.0,1806900000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brink's Company (The),2018.0,343400000.0,70000000.0,153700000.0,50900000.0,3236000000.0,9500000.0,-0.65,-33300000.0,-20500000.0,-953300000.0,-672700000.0,93400000.0,-2300000.0,364100000.0,-49000000.0,429100000.0,0.0,28200000.0,700000.0,678600000.0,699400000.0,-7500000.0,100000000.0,274700000.0,-2900000.0,1169200000.0,90500000.0,49700000.0,1.0,49700000.0,66700000.0,43500000.0,1868600000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brinker International Inc,2014.0,57685000.0,62249000.0,63094000.0,66251000.0,1490604000.0,7375000.0,2.33,154039000.0,-22690000.0,-940000.0,0.0,0.0,66170000.0,359842000.0,153099000.0,2306532000.0,-1682000.0,16074000.0,15219000.0,133434000.0,1056454000.0,-18715000.0,250000000.0,242165000.0,-4087000.0,1202812000.0,84939000.0,17625000.0,0.1,176246649.0,28091000.0,239597000.0,2259266000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brinker International Inc,2015.0,55121000.0,89618000.0,-90812000.0,63072000.0,1435873000.0,3843000.0,3.09,194659000.0,13734000.0,-8630000.0,0.0,0.0,60575000.0,368611000.0,186969000.0,2431683000.0,-2564000.0,14802000.0,11990000.0,132381000.0,1032044000.0,11674000.0,250000000.0,311202000.0,2156000.0,1295761000.0,75884000.0,17625000.0,0.1,176246649.0,29006000.0,306255000.0,2327805000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brinker International Inc,2016.0,31446000.0,85767000.0,-225576000.0,57895000.0,1458450000.0,4989000.0,3.47,200620000.0,22531000.0,-11594000.0,0.0,0.0,48896000.0,400160000.0,197656000.0,2545716000.0,-23675000.0,15159000.0,10843000.0,164007000.0,1043152000.0,21842000.0,250000000.0,317476000.0,704000.0,1418835000.0,63236000.0,17625000.0,0.1,176246649.0,32574000.0,284905000.0,2461987000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brinker International Inc,2017.0,9064000.0,57685000.0,-493681000.0,50638000.0,1403633000.0,4062000.0,2.98,150823000.0,-22570000.0,-11921000.0,0.0,0.0,64407000.0,315109000.0,150496000.0,2627073000.0,-22382000.0,14568000.0,13358000.0,163953000.0,1000614000.0,-19647000.0,250000000.0,256178000.0,-3064000.0,1538706000.0,80255000.0,17625000.0,0.1,176246649.0,49547000.0,370877000.0,2539320000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brinker International Inc,2018.0,10872000.0,44340000.0,-718309000.0,45702000.0,1347340000.0,3926000.0,2.75,125882000.0,3421000.0,-5836000.0,0.0,0.0,28745000.0,284451000.0,126068000.0,2683033000.0,1808000.0,14245000.0,12173000.0,163808000.0,938929000.0,6560000.0,250000000.0,226106000.0,139000.0,1632536000.0,40919000.0,17625000.0,0.1,176246649.0,58986000.0,303239000.0,2571465000.0,1,0,0,1,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristow Group Inc.,2015.0,104146000.0,22766000.0,1611530000.0,35193480.0,3230720000.0,4904000.0,2.4,84300000.0,-12060000.0,-270329000.0,-203093000.0,-128297000.0,4000.0,253226000.0,-29523000.0,1279493000.0,-100195000.0,16353000.0,0.0,75628000.0,2157101000.0,-11358000.0,90000000.0,0.0,0.0,508727000.0,34826000.0,376000.0,0.01,0.0,0.0,80831000.0,2665828000.0,1,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristow Group Inc.,2016.0,104310000.0,-2082000.0,1499208000.0,34893844.0,3262945000.0,1093000.0,-2.12,-72442000.0,508000.0,-289819000.0,-316750000.0,189409000.0,-29907000.0,118231000.0,-91932000.0,1167324000.0,164000.0,21181000.0,0.0,29990000.0,2283252000.0,-4483000.0,90000000.0,0.0,0.0,540423000.0,-2590000.0,377000.0,0.01,0.0,0.0,0.0,2823675000.0,1,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristow Group Inc.,2017.0,96656000.0,32588000.0,1284258000.0,35044040.0,3113847000.0,1332000.0,-4.84,-169562000.0,12638000.0,-328277000.0,-116349000.0,106681000.0,2797000.0,11537000.0,-208020000.0,986957000.0,-7654000.0,12352000.0,0.0,19798000.0,2254364000.0,24651000.0,90000000.0,0.0,0.0,599785000.0,19950000.0,379000.0,0.01,0.0,0.0,0.0,2854149000.0,0,0,0,1,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristow Group Inc.,2018.0,380223000.0,-30891000.0,1176248000.0,35288579.0,3170359000.0,6682000.0,-5.52,-194684000.0,-45745000.0,-286094000.0,96916000.0,189028000.0,1247000.0,-19544000.0,-152501000.0,794191000.0,283567000.0,10436000.0,0.0,19900000.0,2068020000.0,-39079000.0,90000000.0,0.0,0.0,693151000.0,14854000.0,382000.0,0.01,0.0,0.0,0.0,2761171000.0,0,1,0,1,2.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bristow Group Inc.,2019.0,178055000.0,-161000.0,805219000.0,35740933.0,2652599000.0,4337000.0,-9.42,-336847000.0,-16811000.0,-327989000.0,-26124000.0,-63142000.0,1337000.0,-109437000.0,-378742000.0,455598000.0,-202168000.0,6400000.0,0.0,18436000.0,1834180000.0,-16523000.0,90000000.0,0.0,0.0,907715000.0,16650000.0,386000.0,0.01,0.0,0.0,0.0,2741895000.0,0,0,0,0,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brookline Bancorp, Inc.",2013.0,92505000.0,20664000.0,613867000.0,69808164.0,5325106000.0,0.0,0.52,36015000.0,2398000.0,-7915000.0,0.0,0.0,13968000.0,0.0,24617000.0,0.0,0.0,0.0,4298000.0,137890000.0,80505000.0,2537000.0,200000000.0,0.0,-139000.0,44420000.0,18266000.0,757000.0,0.01,75744445.0,30166000.0,0.0,124925000.0,0,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brookline Bancorp, Inc.",2014.0,62723000.0,26286000.0,641818000.0,69945028.0,5800948000.0,0.0,0.62,43288000.0,125000.0,-1622000.0,-529156000.0,415087000.0,20862000.0,84287000.0,49581000.0,0.0,0.0,0.0,5299000.0,137890000.0,80619000.0,244000.0,200000000.0,0.0,-119000.0,44668000.0,26161000.0,757000.0,0.01,75744445.0,29414000.0,0.0,125287000.0,0,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brookline Bancorp, Inc.",2015.0,75489000.0,29353000.0,667485000.0,70098561.0,6042338000.0,0.0,0.71,49782000.0,1239000.0,-2476000.0,-231820000.0,179982000.0,23340000.0,64604000.0,48928000.0,0.0,12766000.0,0.0,4774000.0,137890000.0,78156000.0,679000.0,200000000.0,0.0,560000.0,51722000.0,28114000.0,757000.0,0.01,75744445.0,32545000.0,0.0,129878000.0,0,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brookline Bancorp, Inc.",2016.0,67657000.0,30392000.0,695544000.0,70261954.0,6438129000.0,0.0,0.74,52362000.0,2322000.0,-3818000.0,-427795000.0,342033000.0,22954000.0,77930000.0,51020000.0,0.0,-7832000.0,0.0,5116000.0,137890000.0,76176000.0,2271000.0,200000000.0,0.0,51000.0,58790000.0,28070000.0,757000.0,0.01,75744445.0,35984000.0,0.0,134966000.0,0,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brookline Bancorp, Inc.",2017.0,61005000.0,43636000.0,803830000.0,74459508.0,6780249000.0,0.0,0.68,50518000.0,10798000.0,-5950000.0,-383974000.0,292375000.0,27825000.0,84947000.0,49449000.0,0.0,-6652000.0,0.0,5013000.0,137890000.0,80283000.0,10209000.0,200000000.0,0.0,589000.0,63423000.0,32838000.0,817000.0,0.01,81695695.0,39869000.0,0.0,143706000.0,0,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brookline Bancorp, Inc.",2018.0,89584000.0,26189000.0,900140000.0,79669668.0,7392805000.0,0.0,1.04,83062000.0,-5453000.0,-9460000.0,-588022000.0,493572000.0,23949000.0,123029000.0,79552000.0,0.0,28579000.0,0.0,7693000.0,160427000.0,76382000.0,-4323000.0,200000000.0,0.0,-1130000.0,70140000.0,31642000.0,852000.0,0.01,85177172.0,66194000.0,10000000.0,146522000.0,0,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brooks Automation, Inc.",2014.0,94114000.0,-1980000.0,642889000.0,66648000.0,778038000.0,4262000.0,0.47,31361000.0,-1779000.0,15687000.0,-17799000.0,-24465000.0,15000.0,53781000.0,24444000.0,-1007265000.0,11143000.0,10912000.0,177000.0,109501000.0,50183000.0,-2276000.0,125000000.0,-2699000.0,-35000.0,123595000.0,1609000.0,804000.0,0.01,80375777.0,202000.0,0.0,173778000.0,0,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brooks Automation, Inc.",2015.0,80722000.0,3430000.0,632045000.0,67411000.0,758702000.0,2191000.0,0.21,14221000.0,-2173000.0,5898000.0,-17637000.0,-34014000.0,10000.0,43727000.0,4432000.0,-1020065000.0,-13392000.0,12159000.0,56000.0,121408000.0,41855000.0,-1773000.0,125000000.0,16890000.0,-104000.0,127164000.0,5603000.0,811000.0,0.01,81093052.0,395000.0,0.0,169019000.0,1,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Brooks Automation, Inc.",2016.0,85086000.0,75810000.0,553690000.0,68507000.0,685905000.0,5427000.0,-1.01,-69476000.0,70273000.0,15166000.0,0.0,0.0,-145000.0,0.0,-60208000.0,-1117044000.0,4364000.0,11737000.0,-186000.0,202138000.0,54885000.0,68300000.0,125000000.0,4238000.0,4000000.0,140032000.0,5537000.0,821000.0,0.01,82220270.0,157000.0,0.0,194917000.0,1,0,0,1,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
